time,open,high,low,close,volume,amount,bid1,bid1_vol,ask1,ask1_vol
1770791256000.0,1.103,1.103,1.103,1.103,8.0,883.0,0.0,0.0,0.0,0.0
1770791259000.0,1.103,1.103,1.103,1.103,5.0,551.0,0.0,0.0,0.0,0.0
1770791262000.0,1.103,1.103,1.103,1.103,129.0,14227.0,0.0,0.0,0.0,0.0
1770791271000.0,1.103,1.103,1.103,1.103,5888.0,648876.0000001192,0.0,0.0,0.0,0.0
1770791274000.0,1.103,1.103,1.103,1.103,42.0,4632.999999880791,0.0,0.0,0.0,0.0
1770791277000.0,1.103,1.103,1.103,1.103,1094.0,120668.0,0.0,0.0,0.0,0.0
1770791280000.0,1.103,1.103,1.102,1.102,14193.0,1564068.0,0.0,0.0,0.0,0.0
1770791283000.0,1.102,1.104,1.102,1.104,1.0,111.0,0.0,0.0,0.0,0.0
1770791289000.0,1.104,1.104,1.103,1.103,30.0,3308.9999998807907,0.0,0.0,0.0,0.0
1770791292000.0,1.103,1.103,1.103,1.103,7587.0,836100.0000001192,0.0,0.0,0.0,0.0
1770791295000.0,1.103,1.103,1.103,1.103,108.0,11906.0,0.0,0.0,0.0,0.0
1770791298000.0,1.103,1.103,1.102,1.102,457.0,50383.99999988079,0.0,0.0,0.0,0.0
1770791301000.0,1.102,1.103,1.102,1.103,211.0,23273.00000011921,0.0,0.0,0.0,0.0
1770791304000.0,1.103,1.103,1.102,1.102,6734.0,742087.0000001192,0.0,0.0,0.0,0.0
1770791307000.0,1.102,1.103,1.102,1.103,30.0,3308.9999998807907,0.0,0.0,0.0,0.0
1770791313000.0,1.103,1.103,1.103,1.103,399.0,44010.00000011921,0.0,0.0,0.0,0.0
1770791316000.0,1.103,1.103,1.102,1.102,13882.0,1529801.9999998808,0.0,0.0,0.0,0.0
1770791319000.0,1.102,1.103,1.102,1.103,19.0,2096.0,0.0,0.0,0.0,0.0
1770791328000.0,1.103,1.103,1.103,1.103,1221.0,134676.0,0.0,0.0,0.0,0.0
1770791331000.0,1.103,1.103,1.103,1.103,7250.0,798969.0,0.0,0.0,0.0,0.0
1770791334000.0,1.103,1.103,1.102,1.102,5895.0,649629.0,0.0,0.0,0.0,0.0
1770791343000.0,1.102,1.102,1.102,1.102,70.0,7714.0,0.0,0.0,0.0,0.0
1770791346000.0,1.102,1.103,1.102,1.103,300.0,33090.00000011921,0.0,0.0,0.0,0.0
1770791352000.0,1.103,1.103,1.102,1.102,15200.0,1674528.9999998808,0.0,0.0,0.0,0.0
1770791358000.0,1.102,1.102,1.102,1.102,1255.0,138301.0,0.0,0.0,0.0,0.0
1770791361000.0,1.102,1.102,1.102,1.102,74.0,8155.0,0.0,0.0,0.0,0.0
1770791364000.0,1.102,1.102,1.101,1.101,5757.0,633875.0,0.0,0.0,0.0,0.0
1770791370000.0,1.101,1.102,1.101,1.102,84.0,9257.0,0.0,0.0,0.0,0.0
1770791373000.0,1.102,1.102,1.101,1.101,7830.0,862083.0,0.0,0.0,0.0,0.0
1770791376000.0,1.101,1.101,1.101,1.101,340.0,37438.0,0.0,0.0,0.0,0.0
1770791379000.0,1.101,1.103,1.101,1.103,1.0,110.00000011920929,0.0,0.0,0.0,0.0
1770791382000.0,1.103,1.103,1.102,1.102,191.0,21048.99999988079,0.0,0.0,0.0,0.0
1770791385000.0,1.102,1.102,1.101,1.101,13530.0,1489651.9999998808,0.0,0.0,0.0,0.0
1770791391000.0,1.101,1.102,1.101,1.102,100.0,11021.00000011921,0.0,0.0,0.0,0.0
1770791394000.0,1.102,1.102,1.101,1.101,6115.0,673264.0,0.0,0.0,0.0,0.0
1770791397000.0,1.101,1.101,1.101,1.101,250.0,27545.0,0.0,0.0,0.0,0.0
1770791400000.0,1.101,1.101,1.101,1.101,202.0,22240.00000011921,0.0,0.0,0.0,0.0
1770791406000.0,1.101,1.101,1.101,1.101,704.0,77560.99999988079,0.0,0.0,0.0,0.0
1770791409000.0,1.101,1.102,1.101,1.102,5123.0,564305.0000001192,0.0,0.0,0.0,0.0
1770791412000.0,1.102,1.102,1.101,1.101,7558.0,832146.0,0.0,0.0,0.0,0.0
1770791415000.0,1.101,1.101,1.101,1.101,3397.0,374009.0,0.0,0.0,0.0,0.0
1770791418000.0,1.101,1.101,1.101,1.101,11759.0,1293508.0,0.0,0.0,0.0,0.0
1770791421000.0,1.101,1.101,1.101,1.101,330.0,36332.99999988079,0.0,0.0,0.0,0.0
1770791424000.0,1.101,1.101,1.101,1.101,1629.0,179353.0,0.0,0.0,0.0,0.0
1770791427000.0,1.101,1.101,1.1,1.1,6001.0,660110.0000001192,0.0,0.0,0.0,0.0
1770791430000.0,1.1,1.1,1.1,1.1,676.0,74366.99999988079,0.0,0.0,0.0,0.0
1770791433000.0,1.1,1.101,1.1,1.101,260.0,28627.0,0.0,0.0,0.0,0.0
1770791436000.0,1.101,1.101,1.101,1.101,250.0,27530.0,0.0,0.0,0.0,0.0
1770791439000.0,1.101,1.101,1.101,1.101,100.0,11010.0,0.0,0.0,0.0,0.0
1770791445000.0,1.101,1.102,1.101,1.102,957.0,105380.0,0.0,0.0,0.0,0.0
1770791448000.0,1.102,1.102,1.101,1.101,913.0,100522.0,0.0,0.0,0.0,0.0
1770791451000.0,1.101,1.101,1.1,1.1,7764.0,854052.0,0.0,0.0,0.0,0.0
1770791454000.0,1.1,1.101,1.1,1.101,1026.0,112914.00000011921,0.0,0.0,0.0,0.0
1770791457000.0,1.101,1.101,1.101,1.101,16217.0,1783971.0,0.0,0.0,0.0,0.0
1770791460000.0,1.101,1.101,1.101,1.101,6681.0,734913.0,0.0,0.0,0.0,0.0
